date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:18:28	46044/46044	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/news-4.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/news-4.jpg	(from https://html.commonsupport.xyz/2018/Panola/our-blog.html)
10:18:29	31391/31391	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/news-5.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/news-5.jpg	(from https://html.commonsupport.xyz/2018/Panola/our-blog.html)
10:18:29	35675/35675	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/news-6.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/news-6.jpg	(from https://html.commonsupport.xyz/2018/Panola/our-blog.html)
10:18:29	25755/25755	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/news-7.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/news-7.jpg	(from https://html.commonsupport.xyz/2018/Panola/our-blog.html)
10:18:29	36737/36737	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/news-8.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/news-8.jpg	(from https://html.commonsupport.xyz/2018/Panola/our-blog.html)
10:18:30	29593/29593	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/news-9.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/news-9.jpg	(from https://html.commonsupport.xyz/2018/Panola/our-blog.html)
10:18:30	29472/29472	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/14.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/14.jpg	(from https://html.commonsupport.xyz/2018/Panola/blog-details.html)
10:18:30	154300/154300	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/news-details.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/news-details.jpg	(from https://html.commonsupport.xyz/2018/Panola/blog-details.html)
10:18:31	44819/44819	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/15.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/15.jpg	(from https://html.commonsupport.xyz/2018/Panola/blog-details.html)
10:18:31	4141/4141	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/comment-1.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/comment-1.jpg	(from https://html.commonsupport.xyz/2018/Panola/blog-details.html)
10:18:31	3994/3994	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/comment-2.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/comment-2.jpg	(from https://html.commonsupport.xyz/2018/Panola/blog-details.html)
10:18:31	22691/22691	---M--	200	added ('OK')	image/gif	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/icons/preloader.gif	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/icons/preloader.gif	(from https://html.commonsupport.xyz/2018/Panola/css/style.css)
10:18:31	5850/5850	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/post-1.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/post-1.jpg	(from https://html.commonsupport.xyz/2018/Panola/blog-details.html)
10:18:32	5312/5312	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/post-2.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/post-2.jpg	(from https://html.commonsupport.xyz/2018/Panola/blog-details.html)
10:18:32	4771/4771	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/post-3.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/post-3.jpg	(from https://html.commonsupport.xyz/2018/Panola/blog-details.html)
10:18:32	2546/2546	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/map-marker.png	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/map-marker.png	(from https://html.commonsupport.xyz/2018/Panola/contact.html)
10:18:34	75220/75220	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/fonts/fontawesome-webfont.eot?v=4.6.1	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/fonts/fontawesome-webfont914c.eot	(from https://html.commonsupport.xyz/2018/Panola/css/font-awesome.css)
10:18:34	75220/75220	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/fonts/fontawesome-webfont.eot?	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/fonts/fontawesome-webfontd41d.eot	(from https://html.commonsupport.xyz/2018/Panola/css/font-awesome.css)
10:18:35	70728/70728	---M--	200	added ('OK')	font/woff2	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/fonts/fontawesome-webfont.woff2?v=4.6.1	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/fonts/fontawesome-webfont914c.woff2	(from https://html.commonsupport.xyz/2018/Panola/css/font-awesome.css)
10:18:36	89076/89076	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/fonts/fontawesome-webfont.woff?v=4.6.1	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/fonts/fontawesome-webfont914c.woff	(from https://html.commonsupport.xyz/2018/Panola/css/font-awesome.css)
10:18:36	150920/150920	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/fonts/fontawesome-webfont.ttf?v=4.6.1	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/fonts/fontawesome-webfont914c.ttf	(from https://html.commonsupport.xyz/2018/Panola/css/font-awesome.css)
10:18:36	386421/386421	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/fonts/fontawesome-webfont.svg?v=4.6.1	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/fonts/fontawesome-webfont914c.svg	(from https://html.commonsupport.xyz/2018/Panola/css/font-awesome.css)
10:18:36	10458/10458	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/fonts/Flaticon.eot	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/fonts/Flaticon.eot	(from https://html.commonsupport.xyz/2018/Panola/css/flaticon.css)
10:18:36	10458/10458	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/fonts/Flaticon.eot?	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/fonts/Flaticond41d.eot	(from https://html.commonsupport.xyz/2018/Panola/css/flaticon.css)
10:18:37	6724/6724	---M--	200	added ('OK')	font/woff	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/fonts/Flaticon.woff	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/fonts/Flaticon.woff	(from https://html.commonsupport.xyz/2018/Panola/css/flaticon.css)
10:18:37	10280/10280	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/fonts/Flaticon.ttf	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/fonts/Flaticon.ttf	(from https://html.commonsupport.xyz/2018/Panola/css/flaticon.css)
10:18:38	67724/67724	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/fonts/Flaticon.svg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/fonts/Flaticon.svg	(from https://html.commonsupport.xyz/2018/Panola/css/flaticon.css)
10:18:38	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jul%202024%2003:18:36%20GMT	https://html.commonsupport.xyz/2018/Panola/css/owl.video.play.png	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/css/owl.video.play.png	(from https://html.commonsupport.xyz/2018/Panola/css/owl.css)
10:18:39	1362/1362	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/fancybox/fancybox_sprite.png	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/fancybox/fancybox_sprite.png	(from https://html.commonsupport.xyz/2018/Panola/css/jquery.fancybox.css)
10:18:39	6567/6567	---M--	200	added ('OK')	image/gif	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/fancybox/fancybox_loading.gif	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/fancybox/fancybox_loading.gif	(from https://html.commonsupport.xyz/2018/Panola/css/jquery.fancybox.css)
10:18:39	43/43	---M--	200	added ('OK')	image/gif	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/fancybox/blank.gif	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/fancybox/blank.gif	(from https://html.commonsupport.xyz/2018/Panola/css/jquery.fancybox.css)
10:18:39	1003/1003	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/fancybox/fancybox_overlay.png	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/fancybox/fancybox_overlay.png	(from https://html.commonsupport.xyz/2018/Panola/css/jquery.fancybox.css)
10:18:40	6553/6553	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/fancybox/fancybox_sprite@2x.png	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/fancybox/fancybox_sprite@2x.png	(from https://html.commonsupport.xyz/2018/Panola/css/jquery.fancybox.css)
10:18:40	13984/13984	---M--	200	added ('OK')	image/gif	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/fancybox/fancybox_loading@2x.gif	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/fancybox/fancybox_loading@2x.gif	(from https://html.commonsupport.xyz/2018/Panola/css/jquery.fancybox.css)
10:18:40	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jul%202024%2003:18:38%20GMT	https://html.commonsupport.xyz/2018/Panola/css/images/ui-icons_777620_256x240.png	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/css/images/ui-icons_777620_256x240.png	(from https://html.commonsupport.xyz/2018/Panola/css/jquery-ui.css)
10:18:41	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jul%202024%2003:18:39%20GMT	https://html.commonsupport.xyz/2018/Panola/css/images/ui-icons_cc0000_256x240.png	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/css/images/ui-icons_cc0000_256x240.png	(from https://html.commonsupport.xyz/2018/Panola/css/jquery-ui.css)
10:18:41	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jul%202024%2003:18:39%20GMT	https://html.commonsupport.xyz/2018/Panola/css/images/ui-icons_777777_256x240.png	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/css/images/ui-icons_777777_256x240.png	(from https://html.commonsupport.xyz/2018/Panola/css/jquery-ui.css)
10:18:42	6999/6999	---M--	200	added ('OK')	image/png	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/ui-icons_888888_256x240.png	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/ui-icons_888888_256x240.png	(from https://html.commonsupport.xyz/2018/Panola/css/jquery-ui.css)
10:19:04	45964/45964	---M--	200	added ('OK')	image/jpeg	date:Sun,%2023%20Feb%202020%2019:08:57%20GMT	https://html.commonsupport.xyz/2018/Panola/images/resource/spa-1.jpg	C:/giao_dien_asm/giao_dien_asm/html.commonsupport.xyz/2018/Panola/images/resource/spa-1.jpg	(from https://html.commonsupport.xyz/2018/Panola/spa.html)
